month_yr,state
2020-09-01,HI
2020-09-01,UT
2020-09-01,GA
2020-09-01,SD
2020-09-01,DC
2020-09-01,AR
2020-09-01,NY
2020-09-01,AL
2020-09-01,NY
2020-09-01,SD
2020-09-01,IL
2020-09-01,UT
2020-09-01,IA
2020-09-01,AR
2020-09-01,PA
2020-09-01,ME
2020-09-01,MD
2020-09-01,WA
2020-09-01,IN
2020-09-01,NM
2020-09-01,FL
2020-09-01,NE
2020-09-01,DC
2020-09-01,WI
2020-09-01,AL
2020-09-01,IN
2020-09-01,IA
2020-09-01,LA
2020-09-01,NV
2020-09-01,RI
2020-09-01,MD
2020-09-01,WA
2020-09-01,MD
2020-09-01,CA
2020-09-01,AR
2020-09-01,MT
2020-09-01,NV
2020-09-01,NC
2020-09-01,CT
2020-09-01,TN
2020-09-01,OH
2020-09-01,AL
2020-09-01,WV
2020-09-01,ID
2020-09-01,NC
2020-09-01,MN
2020-09-01,ID
2020-09-01,NV
2020-09-01,AL
2020-09-01,HI
2020-09-01,UT
2020-09-01,NE
2020-09-01,SD
2020-09-01,NC
2020-09-01,KS
2020-09-01,WI
2020-09-01,NV
2020-09-01,MS
2020-09-01,CA
2020-09-01,NC
2020-09-01,VT
2020-09-01,TX
2020-09-01,DE
2020-09-01,AL
2020-09-01,HI
2020-09-01,NV
2020-09-01,NM
2020-09-01,ME
2020-09-01,UT
2020-09-01,KY
2020-09-01,SC
2020-09-01,CO
2020-09-01,VA
2020-09-01,IN
2020-09-01,AZ
2020-09-01,MD
2020-09-01,AL
2020-09-01,NE
2020-09-01,MN
2020-09-01,WY
2020-09-01,MI
2020-09-01,OK
2020-09-01,NM
2020-09-01,HI
2020-10-01,MA
2020-10-01,FL
2020-10-01,ME
2020-10-01,IN
2020-10-01,MI
2020-10-01,NC
2020-10-01,MO
2020-10-01,AK
2020-10-01,NH
2020-10-01,MA
2020-10-01,MD
2020-10-01,NJ
2020-10-01,TX
2020-10-01,NY
2020-10-01,AR
2020-10-01,MD
2020-10-01,IN
2020-10-01,ND
2020-10-01,OR
2020-10-01,IA
2020-10-01,MD
2020-10-01,DC
2020-10-01,KY
2020-10-01,UT
2020-10-01,NE
2020-10-01,DC
2020-10-01,UT
2020-10-01,VT
2020-10-01,NH
2020-10-01,CT
2020-10-01,WY
2020-10-01,VT
2020-10-01,MA
2020-10-01,AR
2020-10-01,WY
2020-10-01,NJ
2020-10-01,OR
2020-10-01,DE
2020-10-01,AZ
2020-10-01,TX
2020-10-01,NV
2020-10-01,NJ
2020-10-01,WI
2020-10-01,AR
2020-10-01,HI
2020-10-01,VA
2020-10-01,WY
2020-10-01,NC
2020-10-01,RI
2020-10-01,WA
2020-10-01,RI
2020-10-01,OH
2020-10-01,MT
2020-10-01,VT
2020-10-01,KS
2020-10-01,WI
2020-10-01,NJ
2020-10-01,HI
2020-10-01,WA
2020-10-01,MS
2020-10-01,IL
2020-10-01,TX
2020-10-01,LA
2020-10-01,NJ
2020-10-01,WA
2020-10-01,HI
2020-10-01,RI
2020-10-01,AR
2020-10-01,IN
2020-10-01,MN
2020-10-01,NJ
2020-10-01,MS
2020-10-01,MI
2020-10-01,GA
2020-10-01,ID
2020-10-01,LA
2020-10-01,MI
2020-10-01,AK
2020-10-01,MO
2020-10-01,NY
2020-10-01,MO
2020-10-01,FL
2020-10-01,KY
2020-10-01,NH
2020-10-01,IA
2020-10-01,CO
2020-10-01,WY
2020-10-01,WV
2020-10-01,AL
2020-10-01,SD
2020-10-01,WA
2020-10-01,PA
2020-10-01,FL
2020-10-01,MA
2020-10-01,MA
2020-10-01,NE
2020-10-01,OH
2020-10-01,LA
2020-10-01,DC
2020-10-01,MS
2020-10-01,WV
2020-10-01,UT
2020-10-01,IN
2020-10-01,MS
2020-10-01,OH
2020-10-01,KY
2020-10-01,NE
2020-10-01,OH
2020-10-01,ID
2020-10-01,OK
2020-10-01,NV
2020-10-01,NH
2020-10-01,SD
2020-10-01,IL
2020-10-01,TX
2020-10-01,PA
2020-10-01,AR
2020-10-01,ID
2020-10-01,DC
2020-10-01,NE
2020-10-01,AR
2020-10-01,RI
2020-10-01,MD
2020-10-01,IN
2020-10-01,MD
2020-10-01,IA
2020-10-01,NV
2020-10-01,NM
2020-10-01,AK
2020-10-01,WY
2020-10-01,LA
2020-10-01,WI
2020-10-01,NJ
2020-10-01,OR
2020-10-01,HI
2020-10-01,WA
2020-10-01,FL
2020-10-01,KS
2020-10-01,SD
2020-10-01,KS
2020-10-01,MN
2020-10-01,OK
2020-10-01,IN
2020-10-01,AR
2020-10-01,CO
2020-10-01,SD
2020-10-01,PA
2020-10-01,MI
2020-10-01,IA
2020-10-01,NY
2020-10-01,IN
2020-10-01,OH
2020-10-01,UT
2020-10-01,CT
2020-10-01,WA
2020-10-01,TX
2020-10-01,SC
2020-10-01,SD
2020-10-01,TX
2020-10-01,IA
2020-10-01,HI
2020-10-01,AL
2020-10-01,RI
2020-10-01,NJ
2020-10-01,RI
2020-10-01,UT
2020-10-01,MT
2020-10-01,CT
2020-10-01,FL
2020-10-01,VT
2020-10-01,AK
2020-10-01,MT
2020-10-01,MN
2020-10-01,DC
2020-10-01,CO
2020-10-01,ID
2020-10-01,ME
2020-10-01,KY
2020-10-01,MD
2020-10-01,SD
2020-10-01,WI
2020-10-01,SC
2020-10-01,NC
2020-10-01,AR
2020-10-01,WY
2020-10-01,NE
2020-10-01,ME
2020-10-01,VA
2020-10-01,VA
2020-10-01,IA
2020-10-01,NC
2020-10-01,CO
2020-10-01,CO
2020-10-01,PA
2020-10-01,NH
2020-10-01,MI
2020-10-01,ND
2020-10-01,TX
2020-10-01,NH
2020-10-01,MD
2020-10-01,SC
2020-10-01,MO
2020-10-01,AL
2020-10-01,VA
2020-10-01,AZ
2020-10-01,NH
2020-10-01,OK
2020-10-01,ND
2020-10-01,MA
2020-10-01,MO
2020-10-01,TN
2020-10-01,NJ
2020-10-01,UT
2020-10-01,GA
2020-10-01,AK
2020-10-01,MI
2020-10-01,VA
2020-10-01,NM
2020-10-01,MA
2020-10-01,NH
2020-10-01,MS
2020-10-01,MA
2020-10-01,MS
2020-10-01,IL
2020-10-01,RI
2020-10-01,AZ
2020-10-01,UT
2020-10-01,MS
2020-10-01,OH
2020-10-01,NH
2020-10-01,OK
2020-10-01,AZ
2020-10-01,NC
2020-10-01,NC
2020-10-01,MD
2020-10-01,MT
2020-10-01,GA
2020-10-01,MD
2020-10-01,AK
2020-10-01,CT
2020-10-01,IA
2020-10-01,NV
2020-10-01,NM
2020-10-01,UT
2020-10-01,WY
2020-10-01,HI
2020-10-01,ID
2020-10-01,TN
2020-10-01,HI
2020-11-01,SC
2020-11-01,LA
2020-11-01,ND
2020-11-01,AL
2020-11-01,AZ
2020-11-01,MS
2020-11-01,AK
2020-11-01,ME
2020-11-01,MT
2020-11-01,MD
2020-11-01,CT
2020-11-01,ID
2020-11-01,FL
2020-11-01,KS
2020-11-01,RI
2020-11-01,FL
2020-11-01,TX
2020-11-01,WA
2020-11-01,IL
2020-11-01,KY
2020-11-01,KY
2020-11-01,VA
2020-11-01,CO
2020-11-01,MI
2020-11-01,OR
2020-11-01,AZ
2020-11-01,CO
2020-11-01,UT
2020-11-01,TN
2020-11-01,AK
2020-11-01,OH
2020-11-01,AR
2020-11-01,NJ
2020-11-01,NV
2020-11-01,ID
2020-11-01,NC
2020-11-01,ME
2020-11-01,ND
2020-11-01,MT
2020-11-01,WA
2020-11-01,MO
2020-11-01,NJ
2020-11-01,RI
2020-11-01,WI
2020-11-01,WI
2020-11-01,NH
2020-11-01,OK
2020-11-01,WI
2020-11-01,NM
2020-11-01,TX
2020-11-01,TX
2020-11-01,WI
2020-11-01,CO
2020-11-01,GA
2020-11-01,VA
2020-11-01,NE
2020-11-01,KY
2020-11-01,CA
2020-11-01,FL
2020-11-01,RI
2020-11-01,TN
2020-11-01,MO
2020-11-01,WY
2020-11-01,HI
2020-11-01,GA
2020-11-01,TN
2020-11-01,NH
2020-11-01,NH
2020-11-01,RI
2020-11-01,VA
2020-11-01,CA
2020-11-01,TX
2020-11-01,UT
2020-11-01,RI
2020-11-01,CO
2020-11-01,TX
2020-11-01,VA
2020-11-01,FL
2020-11-01,KY
2020-11-01,KY
2020-11-01,KY
2020-11-01,WI
2020-11-01,NJ
2020-11-01,SD
2020-11-01,IN
2020-11-01,DC
2020-11-01,WV
2020-11-01,NV
2020-11-01,IN
2020-11-01,CT
2020-11-01,DE
2020-11-01,WY
2020-11-01,WV
2020-11-01,AZ
2020-11-01,IN
2020-11-01,HI
2020-11-01,NY
2020-11-01,GA
2020-11-01,NV
2020-11-01,CO
2020-11-01,WI
2020-11-01,NM
2020-11-01,WI
2020-11-01,MO
2020-11-01,ND
2020-11-01,GA
2020-11-01,VA
2020-11-01,OK
2020-11-01,OH
2020-11-01,OH
2020-11-01,FL
2020-11-01,IN
2020-11-01,IN
2020-11-01,AR
2020-11-01,MI
2020-11-01,VA
2020-11-01,MN
2020-11-01,SC
2020-11-01,OK
2020-11-01,TN
2020-11-01,TX
2020-11-01,AR
2020-11-01,NJ
2020-11-01,LA
2020-11-01,NV
2020-11-01,IN
2020-11-01,IA
2020-11-01,GA
2020-11-01,FL
2020-11-01,IA
2020-11-01,HI
2020-11-01,NJ
2020-11-01,AR
2020-11-01,WI
2020-11-01,ME
2020-11-01,CO
2020-11-01,WA
2020-11-01,KS
2020-11-01,MA
2020-11-01,IL
2020-11-01,WI
2020-11-01,NC
2020-11-01,NC
2020-11-01,MO
2020-11-01,AR
2020-11-01,NM
2020-11-01,DE
2020-11-01,WI
2020-11-01,WY
2020-11-01,ME
2020-11-01,ID
2020-11-01,OH
2020-11-01,NY
2020-11-01,CA
2020-11-01,VT
2020-11-01,AR
2020-11-01,NV
2020-11-01,ID
2020-11-01,SC
2020-11-01,OK
2020-11-01,KY
2020-11-01,NE
2020-11-01,LA
2020-11-01,ND
2020-11-01,MT
2020-11-01,KY
2020-11-01,SC
2020-11-01,ME
2020-11-01,SD
2020-11-01,VT
2020-11-01,GA
2020-11-01,ND
2020-11-01,GA
2020-11-01,AK
2020-11-01,VT
2020-11-01,DC
2020-11-01,MI
2020-11-01,MD
2020-11-01,WV
2020-11-01,RI
2020-11-01,ME
2020-11-01,OR
2020-11-01,SC
2020-11-01,OH
2020-11-01,MO
2020-11-01,CT
2020-11-01,NJ
2020-11-01,MA
2020-11-01,OK
2020-11-01,RI
2020-11-01,DE
2020-11-01,IN
2020-11-01,TN
2020-11-01,MT
2020-11-01,VA
2020-11-01,IA
2020-11-01,OK
2020-11-01,AL
2020-11-01,FL
2020-11-01,DE
2020-11-01,SC
2020-11-01,CA
2020-11-01,AR
2020-11-01,MA
2020-11-01,MO
2020-11-01,IN
2020-11-01,NY
2020-11-01,WI
2020-11-01,MT
2020-11-01,AK
2020-11-01,ME
2020-11-01,TN
2020-11-01,DC
2020-11-01,NE
2020-11-01,KY
2020-11-01,NV
2020-11-01,NJ
2020-11-01,TN
2020-11-01,WY
2020-11-01,KS
2020-11-01,IN
2020-11-01,MT
2020-11-01,IN
2020-11-01,OR
2020-11-01,KY
2020-11-01,ME
2020-11-01,NM
2020-11-01,DE
2020-11-01,MT
2020-11-01,OK
2020-11-01,AZ
2020-11-01,NJ
2020-11-01,WY
2020-11-01,AZ
2020-11-01,WV
2020-11-01,HI
2020-11-01,SC
2020-11-01,PA
2020-11-01,NV
2020-11-01,KY
2020-11-01,RI
2020-11-01,LA
2020-11-01,VT
2020-11-01,NV
2020-11-01,UT
2020-11-01,CA
2020-11-01,WV
2020-11-01,NC
2020-11-01,AZ
2020-11-01,PA
2020-11-01,DC
2020-11-01,TX
2020-11-01,FL
2020-11-01,MI
2020-11-01,GA
2020-11-01,SD
2020-11-01,TN
2020-11-01,FL
2020-11-01,NE
2020-11-01,TN
2020-11-01,AZ
2020-11-01,MT
2020-11-01,AK
2020-11-01,MI
2020-11-01,AK
2020-11-01,NE
2020-11-01,AR
2020-11-01,WI
2020-11-01,FL
2020-11-01,VT
2020-11-01,HI
2020-11-01,OH
2020-11-01,SD
2020-11-01,FL
2020-11-01,ND
2020-11-01,SC
2020-11-01,GA
2020-11-01,NM
2020-11-01,SD
2020-11-01,ND
2020-11-01,UT
2020-11-01,ND
2020-11-01,WI
2020-11-01,CO
2020-11-01,MS
2020-11-01,NC
2020-11-01,MS
2020-11-01,ND
2020-11-01,OK
2020-11-01,KS
2020-11-01,LA
2020-11-01,UT
2020-11-01,WI
2020-11-01,IN
2020-11-01,MD
2020-11-01,OH
2020-11-01,AL
2020-11-01,VA
2020-11-01,MO
2020-11-01,KY
2020-11-01,MO
2020-11-01,GA
2020-11-01,TN
2020-11-01,AK
2020-11-01,SD
2020-11-01,MA
2020-11-01,VT
2020-11-01,SC
2020-11-01,TX
2020-11-01,AZ
2020-11-01,CA
2020-11-01,NH
2020-11-01,OH
2020-11-01,LA
2020-11-01,WV
2020-11-01,MN
2020-11-01,MD
2020-11-01,NJ
2020-11-01,HI
2020-11-01,HI
2020-11-01,MD
2020-11-01,LA
2020-11-01,CA
2020-11-01,VA
2020-11-01,TX
2020-11-01,NY
2020-11-01,MA
2020-11-01,VA
2020-11-01,OH
2020-11-01,FL
2020-11-01,TX
2020-11-01,ME
2020-11-01,LA
2020-11-01,WY
2020-11-01,CA
2020-11-01,VA
2020-11-01,NH
2020-11-01,NH
2020-11-01,CT
2020-11-01,CT
2020-11-01,NM
2020-11-01,MA
2020-11-01,SC
2020-11-01,ND
2020-11-01,NM
2020-11-01,FL
2020-11-01,MA
2020-11-01,MD
2020-11-01,MD
2020-11-01,HI
2020-11-01,AK
2020-11-01,CA
2020-11-01,TN
2020-11-01,MN
2020-11-01,KY
2020-11-01,VT
2020-11-01,WA
2020-11-01,ND
2020-11-01,NM
2020-11-01,WV
2020-11-01,IN
2020-11-01,OR
2020-11-01,IL
2020-11-01,AK
2020-11-01,DC
2020-11-01,WY
2020-11-01,MO
2020-11-01,AZ
2020-11-01,OR
2020-11-01,ID
2020-11-01,IL
2020-11-01,MN
2020-11-01,NE
2020-11-01,SD
2020-11-01,RI
2020-11-01,MT
2020-11-01,OH
2020-11-01,VA
2020-11-01,IA
2020-11-01,OK
2020-11-01,UT
2020-11-01,WV
2020-11-01,MA
2020-11-01,MT
2020-11-01,OH
2020-11-01,GA
2020-11-01,CT
2020-11-01,VT
2020-11-01,IN
2020-11-01,CA
2020-11-01,SC
2020-11-01,MS
2020-11-01,NY
2020-11-01,MT
2020-11-01,CO
2020-11-01,GA
2020-11-01,KY
2020-11-01,SC
2020-11-01,RI
2020-11-01,NC
2020-11-01,AK
2020-11-01,AR
2020-11-01,VT
2020-11-01,AR
2020-11-01,MI
2020-11-01,OK
2020-11-01,NH
2020-11-01,WV
2020-11-01,OK
2020-11-01,KY
2020-11-01,OR
2020-11-01,ME
2020-11-01,DC
2020-11-01,NJ
2020-11-01,OK
2020-11-01,TN
2020-11-01,TN
2020-11-01,NM
2020-11-01,ID
2020-11-01,KY
2020-11-01,SC
2020-11-01,WI
2020-11-01,FL
2020-11-01,TN
2020-11-01,WA
2020-11-01,MA
2020-11-01,IL
2020-11-01,NJ
2020-11-01,VT
2020-11-01,NV
2020-11-01,OK
2020-11-01,MN
2020-11-01,MT
2020-11-01,SD
2020-11-01,NV
2020-11-01,NJ
2020-11-01,MO
2020-11-01,MN
2020-11-01,NE
2020-11-01,WI
2020-11-01,CT
2020-11-01,VT
2020-11-01,NE
2020-11-01,LA
2020-11-01,MI
2020-11-01,AZ
2020-11-01,SC
2020-11-01,AZ
2020-11-01,PA
2020-11-01,VA
2020-11-01,IA
2020-11-01,CT
2020-11-01,MS
2020-11-01,ME
2020-11-01,AR
2020-11-01,CO
2020-11-01,MD
2020-11-01,IA
2020-11-01,ND
2020-11-01,CA
2020-11-01,WY
2020-11-01,CA
2020-11-01,NV
2020-11-01,CO
2020-11-01,CA
2020-11-01,AZ
2020-11-01,ME
2020-11-01,MO
2020-11-01,MO
2020-11-01,LA
2020-11-01,AL
2020-11-01,KY
2020-11-01,NC
2020-11-01,AL
2020-11-01,DE
2020-11-01,ND
2020-11-01,NY
2020-11-01,CA
2020-11-01,DE
2020-11-01,OR
2020-11-01,WV
2020-11-01,WI
2020-11-01,PA
2020-11-01,WV
2020-11-01,MN
2020-11-01,WY
2020-11-01,WV
2020-11-01,ME
2020-11-01,MT
2020-11-01,KY
2020-11-01,CO
2020-11-01,NY
2020-11-01,WV
2020-11-01,RI
2020-11-01,SD
2020-11-01,NJ
2020-11-01,HI
2020-11-01,SC
2020-11-01,GA
2020-11-01,TX
2020-11-01,KY
2020-11-01,UT
2020-11-01,MT
2020-11-01,ND
2020-11-01,HI
2020-11-01,MA
2020-11-01,GA
2020-11-01,AR
2020-11-01,MI
2020-11-01,WA
2020-11-01,VT
2020-11-01,NJ
2020-11-01,MT
2020-11-01,MA
2020-11-01,CT
2020-11-01,PA
2020-11-01,IL
2020-11-01,HI
2020-11-01,RI
2020-11-01,NH
2020-11-01,AL
2020-11-01,NJ
2020-11-01,WV
2020-11-01,VA
2020-11-01,IN
2020-11-01,ND
2020-11-01,VT
2020-11-01,MA
2020-11-01,NY
2020-11-01,VT
2020-11-01,PA
2020-11-01,PA
2020-11-01,AL
2020-11-01,TX
2020-11-01,FL
2020-11-01,NY
2020-11-01,AR
2020-11-01,NV
2020-11-01,MT
2020-11-01,PA
2020-11-01,CA
2020-11-01,MA
2020-11-01,UT
2020-11-01,OR
2020-11-01,WI
2020-11-01,KY
2020-11-01,IL
2020-11-01,LA
2020-11-01,SD
2020-11-01,AZ
2020-11-01,TN
2020-11-01,AK
2020-11-01,NE
2020-11-01,NY
2020-11-01,WV
2020-11-01,MS
2020-11-01,NY
2020-11-01,IL
2020-11-01,WA
2020-11-01,KS
2020-11-01,IN
2020-11-01,UT
2020-11-01,OR
2020-11-01,CA
2020-11-01,WA
2020-11-01,SD
2020-11-01,NH
2020-11-01,NY
2020-11-01,SC
2020-11-01,IN
2020-11-01,MI
2020-11-01,MO
2020-11-01,RI
2020-11-01,NJ
2020-11-01,UT
2020-11-01,MD
2020-11-01,AL
2020-11-01,NC
2020-11-01,AR
2020-11-01,AK
2020-11-01,NY
2020-11-01,WY
2020-11-01,MT
2020-11-01,OH
2020-11-01,MA
2020-11-01,IN
2020-11-01,OK
2020-11-01,ID
2020-11-01,DC
2020-11-01,CO
2020-11-01,ME
2020-11-01,ND
2020-11-01,UT
2020-11-01,NY
2020-11-01,AK
2020-11-01,KS
2020-11-01,AK
2020-11-01,SD
2020-11-01,CA
2020-11-01,NE
2020-11-01,TN
2020-11-01,NY
2020-11-01,WA
2020-11-01,WA
2020-11-01,CT
2020-11-01,IA
2020-11-01,NE
2020-11-01,IL
2020-11-01,NM
2020-11-01,CO
2020-11-01,TX
2020-11-01,MN
2020-11-01,IA
2020-11-01,TN
2020-11-01,NE
2020-11-01,MI
2020-11-01,MN
2020-11-01,PA
2020-11-01,MA
2020-11-01,LA
2020-11-01,UT
2020-11-01,ID
2020-11-01,CA
2020-11-01,NY
2020-11-01,PA
2020-11-01,NY
2020-11-01,AZ
2020-11-01,AR
2020-11-01,WI
2020-11-01,RI
2020-11-01,CA
2020-11-01,TX
2020-11-01,VT
2020-11-01,KY
2020-11-01,FL
2020-11-01,HI
2020-11-01,NH
2020-11-01,CT
2020-11-01,MA
2020-11-01,OK
2020-11-01,OR
2020-11-01,NJ
2020-11-01,AR
2020-11-01,WA
2020-11-01,RI
2020-11-01,NH
2020-11-01,SD
2020-11-01,MA
2020-11-01,WV
2020-11-01,ND
2020-11-01,TN
2020-11-01,MI
2020-11-01,MN
2020-11-01,IA
2020-11-01,NY
2020-11-01,WY
2020-11-01,MD
2020-11-01,SC
2020-11-01,MD
2020-11-01,MN
2020-11-01,SC
2020-11-01,AZ
2020-11-01,IA
2020-11-01,MN
2020-11-01,CT
2020-11-01,AL
2020-11-01,NM
2020-11-01,ND
2020-11-01,NM
2020-11-01,DE
2020-11-01,ME
2020-11-01,OR
2020-11-01,NE
2020-11-01,ME
2020-11-01,CA
2020-11-01,NH
2020-11-01,FL
2020-11-01,OH
2020-11-01,CO
2020-11-01,KY
2020-11-01,DE
2020-11-01,CA
2020-11-01,ND
2020-11-01,ND
2020-11-01,KS
2020-11-01,NM
2020-11-01,RI
2020-11-01,OR
2020-11-01,MN
2020-11-01,AZ
2020-11-01,NM
2020-11-01,GA
2020-11-01,AK
2020-11-01,NH
2020-11-01,OK
2020-11-01,NJ
2020-11-01,UT
2020-11-01,DE
2020-11-01,ND
2020-11-01,WV
2020-11-01,CT
2020-11-01,NC
2020-11-01,NC
2020-11-01,DC
2020-11-01,IA
2020-11-01,WV
2020-11-01,GA
2020-11-01,WY
2020-11-01,AL
2020-11-01,FL
2020-11-01,ID
2020-11-01,SC
2020-11-01,SC
2020-11-01,AZ
2020-11-01,VT
2020-11-01,PA
2020-11-01,TN
2020-11-01,HI
2020-11-01,WA
2020-11-01,KS
2020-11-01,MA
2020-11-01,AZ
2020-11-01,TN
2020-11-01,TX
2020-11-01,IN
2020-11-01,DE
2020-11-01,IL
2020-11-01,AL
2020-11-01,VA
2020-11-01,MN
2020-11-01,MA
2020-11-01,IA
2020-11-01,AR
2020-11-01,NM
2020-11-01,DE
2020-11-01,MO
2020-11-01,OK
2020-11-01,WA
2020-11-01,NJ
2020-11-01,TX
2020-11-01,UT
2020-11-01,AL
2020-11-01,NC
2020-11-01,WI
2020-11-01,CO
2020-11-01,NC
2020-11-01,DE
2020-11-01,DE
2020-11-01,NV
2020-11-01,SC
2020-11-01,LA
2020-11-01,HI
2020-11-01,AR
2020-11-01,MA
2020-11-01,CO
2020-11-01,MT
2020-11-01,WI
2020-11-01,MA
2020-11-01,AR
2020-11-01,SD
2020-11-01,CA
2020-11-01,CA
2020-11-01,MD
2020-11-01,NM
2020-11-01,SD
2020-11-01,MS
2020-11-01,WY
2020-11-01,IN
2020-11-01,KY
2020-11-01,KS
2020-11-01,ME
2020-11-01,AZ
2020-11-01,ID
2020-11-01,TN
2020-11-01,AK
2020-11-01,NY
2020-11-01,OR
2020-11-01,NE
2020-11-01,NE
2020-11-01,NH
2020-11-01,DE
2020-11-01,KS
2020-11-01,SD
2020-11-01,NH
2020-11-01,RI
2020-11-01,CA
2020-11-01,CO
2020-11-01,AZ
2020-11-01,LA
2020-11-01,ME
2020-11-01,WI
2020-11-01,DE
2020-11-01,NM
2020-11-01,TX
2020-11-01,NM
2020-11-01,IN
2020-11-01,RI
2020-11-01,HI
2020-11-01,TX
2020-11-01,WY
2020-11-01,SC
2020-11-01,SC
2020-11-01,KY
2020-11-01,OR
2020-11-01,DE
2020-11-01,DC
2020-11-01,WA
2020-11-01,WI
2020-11-01,UT
2020-11-01,NY
2020-11-01,LA
2020-11-01,VA
2020-11-01,WA
2020-11-01,NC
2020-11-01,VA
2020-11-01,NH
2020-11-01,WY
2020-11-01,SD
2020-11-01,CT
2020-11-01,CA
2020-11-01,NC
2020-11-01,IN
2020-11-01,OK
2020-11-01,NC
2020-11-01,FL
2020-11-01,GA
2020-11-01,ME
2020-11-01,MI
2020-11-01,TX
2020-11-01,VT
2020-11-01,ME
2020-11-01,NY
2020-11-01,DE
2020-11-01,CA
2020-11-01,VA
2020-11-01,CO
2020-11-01,NC
2020-11-01,MI
2020-11-01,NJ
2020-11-01,IL
2020-11-01,NY
2020-11-01,DE
2020-11-01,AL
2020-11-01,FL
2020-11-01,AL
2020-11-01,LA
2020-11-01,NJ
2020-11-01,DE
2020-11-01,IA
2020-11-01,ID
2020-11-01,NV
2020-11-01,DC
2020-11-01,AL
2020-11-01,NH
2020-11-01,VT
2020-11-01,OH
2020-11-01,ND
2020-11-01,MT
2020-11-01,MN
2020-11-01,OR
2020-11-01,OR
2020-11-01,VT
2020-11-01,ME
2020-11-01,MA
2020-11-01,TN
2020-11-01,SC
2020-11-01,NM
2020-11-01,RI
2020-11-01,TX
2020-11-01,CT
2020-11-01,MT
2020-11-01,NC
2020-11-01,CO
2020-11-01,WI
2020-11-01,OK
2020-11-01,NY
2020-11-01,NV
2020-11-01,DC
2020-11-01,NE
2020-11-01,MA
2020-11-01,WA
2020-11-01,NY
2020-11-01,NH
2020-11-01,RI
2020-11-01,SD
2020-11-01,NY
2020-11-01,ID
2020-11-01,KY
2020-11-01,WV
2020-11-01,VT
2020-11-01,IN
2020-11-01,AL
2020-11-01,OK
2020-11-01,NH
2020-11-01,CA
2020-11-01,ME
2020-11-01,MA
2020-11-01,IL
2020-11-01,MO
2020-11-01,AK
2020-11-01,LA
2020-11-01,IN
2020-11-01,TN
2020-11-01,TX
2020-11-01,MA
2020-11-01,NC
2020-11-01,GA
2020-11-01,WV
2020-11-01,OH
2020-11-01,AZ
2020-11-01,OH
2020-11-01,NE
2020-11-01,MN
2020-11-01,KS
2020-11-01,CT
2020-11-01,UT
2020-11-01,AZ
2020-11-01,LA
2020-11-01,NY
2020-11-01,ME
2020-11-01,MN
2020-11-01,IA
2020-11-01,TX
2020-11-01,NY
2020-11-01,NY
2020-11-01,NY
2020-11-01,WI
2020-11-01,MT
2020-11-01,NM
2020-11-01,ID
2020-11-01,CO
2020-11-01,MT
2020-11-01,WV
2020-11-01,VT
2020-11-01,KY
2020-11-01,ID
2020-11-01,MI
2020-11-01,VA
2020-11-01,DE
2020-11-01,CT
2020-11-01,NH
2020-11-01,TX
2020-11-01,PA
2020-11-01,MD
2020-11-01,NJ
2020-11-01,GA
2020-11-01,HI
2020-11-01,WI
2020-11-01,WA
2020-11-01,DC
2020-11-01,SC
2020-11-01,WY
2020-11-01,MI
2020-11-01,AK
2020-11-01,ID
2020-11-01,SC
2020-11-01,WA
2020-11-01,NE
2020-11-01,CT
2020-11-01,UT
2020-11-01,MA
2020-11-01,CT
2020-11-01,OH
2020-11-01,MA
2020-11-01,MS
2020-11-01,KS
2020-11-01,GA
2020-11-01,MD
2020-11-01,NH
2020-11-01,MN
2020-11-01,KY
2020-11-01,AK
2020-11-01,MI
2020-11-01,OR
2020-11-01,AK
2020-11-01,AL
2020-11-01,NY
2020-11-01,PA
2020-11-01,VT
2020-11-01,ND
2020-11-01,ME
2020-11-01,MO
2020-11-01,WA
2020-11-01,MN
2020-11-01,OR
2020-11-01,PA
2020-11-01,FL
2020-11-01,NE
2020-11-01,CO
2020-11-01,RI
2020-11-01,MO
2020-11-01,VT
2020-11-01,MD
2020-11-01,KS
2020-11-01,DE
2020-11-01,MS
2020-11-01,AR
2020-11-01,OK
2020-11-01,MD
2020-11-01,MI
2020-11-01,DC
2020-11-01,MD
2020-11-01,OK
2020-11-01,TX
2020-11-01,NE
2020-11-01,TN
2020-11-01,OK
2020-11-01,RI
2020-11-01,CT
2020-11-01,LA
2020-11-01,ID
2020-11-01,NV
2020-11-01,KS
2020-11-01,MT
2020-11-01,DC
2020-11-01,OR
2020-11-01,MD
2020-11-01,SC
2020-11-01,NJ
2020-11-01,VA
2020-11-01,AL
2020-11-01,ND
2020-11-01,OK
2020-11-01,NM
2020-11-01,SC
2020-11-01,ID
2020-11-01,IA
2020-11-01,NM
2020-11-01,ND
2020-11-01,OH
2020-11-01,VT
2020-11-01,KS
2020-11-01,OK
2020-11-01,DE
2020-11-01,NM
2020-11-01,NE
2020-11-01,IN
2020-11-01,MI
2020-11-01,NH
2020-11-01,IN
2020-11-01,IL
2020-11-01,HI
2020-11-01,VT
2020-11-01,IA
2020-11-01,KY
2020-11-01,SD
2020-11-01,CT
2020-11-01,WA
2020-11-01,NV
2020-11-01,NY
2020-11-01,ND
2020-11-01,TX
2020-11-01,GA
2020-11-01,PA
2020-11-01,PA
2020-11-01,ND
2020-11-01,NV
2020-11-01,NE
2020-11-01,AZ
2020-11-01,AK
